protoform;DoT;Type;id;label
Most trends are time_ending;0.0;1.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_short trends are variability_low;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_short trends are variability_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_short trends are variability_high;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_short trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_short trends are dynamics_constant;0.6488881279991882;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_short trends are dynamics_increasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_short trends are time_beginning;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_short trends are time_middle;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_short trends are time_ending;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_medium trends are variability_low;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_medium trends are variability_medium;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_medium trends are variability_high;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_medium trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_medium trends are dynamics_constant;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_medium trends are dynamics_increasing;0.24158453790514445;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_medium trends are time_beginning;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_medium trends are time_middle;0.8646879062532873;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_medium trends are time_ending;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_long trends are variability_low;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_long trends are variability_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_long trends are variability_high;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_long trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_long trends are dynamics_constant;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_long trends are dynamics_increasing;0.2806107930128288;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_long trends are time_beginning;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_long trends are time_middle;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most duration_long trends are time_ending;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_decreasing trends are variability_low;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_decreasing trends are variability_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_decreasing trends are variability_high;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_decreasing trends are duration_short;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_decreasing trends are duration_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_decreasing trends are duration_long;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_decreasing trends are time_beginning;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_decreasing trends are time_middle;0.6392415664950981;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_decreasing trends are time_ending;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_constant trends are variability_low;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_constant trends are variability_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_constant trends are variability_high;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_constant trends are duration_short;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_constant trends are duration_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_constant trends are duration_long;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_constant trends are time_beginning;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_constant trends are time_middle;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_constant trends are time_ending;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_increasing trends are variability_low;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_increasing trends are variability_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_increasing trends are variability_high;0.37621707110768926;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_increasing trends are duration_short;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_increasing trends are duration_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_increasing trends are duration_long;0.32227152738173787;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_increasing trends are time_beginning;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_increasing trends are time_middle;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most dynamics_increasing trends are time_ending;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_low trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_low trends are dynamics_constant;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_low trends are dynamics_increasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_low trends are duration_short;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_low trends are duration_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_low trends are duration_long;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_low trends are time_beginning;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_low trends are time_middle;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_low trends are time_ending;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_medium trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_medium trends are dynamics_constant;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_medium trends are dynamics_increasing;0.3105961539796339;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_medium trends are duration_short;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_medium trends are duration_medium;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_medium trends are duration_long;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_medium trends are time_beginning;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_medium trends are time_middle;0.9570841952428335;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_medium trends are time_ending;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_high trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_high trends are dynamics_constant;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_high trends are dynamics_increasing;0.43538690537608554;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_high trends are duration_short;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_high trends are duration_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_high trends are duration_long;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_high trends are time_beginning;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_high trends are time_middle;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most variability_high trends are time_ending;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_beginning trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_beginning trends are dynamics_constant;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_beginning trends are dynamics_increasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_beginning trends are duration_short;0.20804437023511835;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_beginning trends are duration_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_beginning trends are duration_long;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_beginning trends are variability_low;1.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_beginning trends are variability_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_beginning trends are variability_high;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_middle trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_middle trends are dynamics_constant;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_middle trends are dynamics_increasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_middle trends are duration_short;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_middle trends are duration_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_middle trends are duration_long;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_middle trends are variability_low;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_middle trends are variability_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_middle trends are variability_high;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_ending trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_ending trends are dynamics_constant;0.165249419687736;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_ending trends are dynamics_increasing;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_ending trends are duration_short;0.007403254740948237;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_ending trends are duration_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_ending trends are duration_long;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_ending trends are variability_low;0.8642921142818147;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_ending trends are variability_medium;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most time_ending trends are variability_high;0.0;2.0;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
Most trends are variability_low;0.0;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most trends are duration_short;0.0;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most trends are dynamics_decreasing;0.0;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most trends are time_beginning;0.0;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most trends are variability_medium;0.0;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most trends are duration_medium;0.0;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most trends are dynamics_constant;0.0;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most trends are time_middle;0.1691209713879738;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most trends are variability_high;0.0;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most trends are duration_long;0.0;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most trends are dynamics_increasing;0.0;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most trends are time_ending;0.0;1.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_short trends are variability_low;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_short trends are variability_medium;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_short trends are variability_high;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_short trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_short trends are dynamics_constant;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_short trends are dynamics_increasing;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_short trends are time_beginning;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_short trends are time_middle;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_short trends are time_ending;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_medium trends are variability_low;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_medium trends are variability_medium;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_medium trends are variability_high;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_medium trends are dynamics_decreasing;0.6804214977519765;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_medium trends are dynamics_constant;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_medium trends are dynamics_increasing;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_medium trends are time_beginning;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_medium trends are time_middle;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_medium trends are time_ending;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_long trends are variability_low;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_long trends are variability_medium;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_long trends are variability_high;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_long trends are dynamics_decreasing;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_long trends are dynamics_constant;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_long trends are dynamics_increasing;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_long trends are time_beginning;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_long trends are time_middle;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most duration_long trends are time_ending;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_decreasing trends are variability_low;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_decreasing trends are variability_medium;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_decreasing trends are variability_high;0.5312141023804222;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_decreasing trends are duration_short;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_decreasing trends are duration_medium;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_decreasing trends are duration_long;0.49951774571198126;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_decreasing trends are time_beginning;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_decreasing trends are time_middle;0.5725542169723531;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_decreasing trends are time_ending;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_constant trends are variability_low;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_constant trends are variability_medium;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_constant trends are variability_high;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_constant trends are duration_short;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_constant trends are duration_medium;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_constant trends are duration_long;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_constant trends are time_beginning;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_constant trends are time_middle;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_constant trends are time_ending;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_increasing trends are variability_low;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_increasing trends are variability_medium;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_increasing trends are variability_high;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_increasing trends are duration_short;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_increasing trends are duration_medium;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_increasing trends are duration_long;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_increasing trends are time_beginning;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_increasing trends are time_middle;0.7643709046549789;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most dynamics_increasing trends are time_ending;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_low trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_low trends are dynamics_constant;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_low trends are dynamics_increasing;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_low trends are duration_short;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_low trends are duration_medium;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_low trends are duration_long;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_low trends are time_beginning;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_low trends are time_middle;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_low trends are time_ending;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_medium trends are dynamics_decreasing;0.6230659663987205;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_medium trends are dynamics_constant;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_medium trends are dynamics_increasing;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_medium trends are duration_short;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_medium trends are duration_medium;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_medium trends are duration_long;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_medium trends are time_beginning;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_medium trends are time_middle;0.043038259249330954;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_medium trends are time_ending;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_high trends are dynamics_decreasing;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_high trends are dynamics_constant;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_high trends are dynamics_increasing;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_high trends are duration_short;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_high trends are duration_medium;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_high trends are duration_long;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_high trends are time_beginning;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_high trends are time_middle;1.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most variability_high trends are time_ending;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most time_beginning trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most time_beginning trends are dynamics_constant;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most time_beginning trends are dynamics_increasing;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most time_beginning trends are duration_short;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most time_beginning trends are duration_medium;0.2387510747451072;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most time_beginning trends are duration_long;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most time_beginning trends are variability_low;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most time_beginning trends are variability_medium;0.17720568708282206;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most time_beginning trends are variability_high;0.0;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
Most time_middle trends are dynamics_decreasing;0.1908720236170499;2.0;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
